filename,category,path,extracted_text,cleaned_text,dates,amounts,pan,account_numbers,name
19.jpg,Bank Statement,../data/raw/Bank Statement/19.jpg,"Savings Accsunt(s)

Shtamant fr Accouns No, 9130103315103 fo he pariod fom 1-05.2017 0 31.03:2017

e st 1081036

e Tt Bt it bl iy el
O Taeze
e

o5 A e S oD 181 o ameome s

o A PAMCE TS AP w0 wames awow
G b Pt

[———

[
Sommary
Depeimumber Toeol b CH Windpd Moy Ourondng Tem  IndDue
g [ruin gy ot g
~ s
e
e D em wL enmem  mwswes  mawes M seeenr
SoouNGs S5 L35 s Sewmem sowinse aomece o immir
oo Corde
Sumary
ot Canie Wowe Mo Goked  ToAme  ourBele
s omowomauise asar | ateich | mesa | Iheain el
e","Savings Accsunt(s) Shtamant fr Accouns No, 9130103315103 fo he pariod fom 1-05.2017 0 31.03:2017 e st 1081036 e Tt Bt it bl iy el O Taeze e o5 A e S oD 181 o ameome s o A PAMCE TS AP w0 wames awow G b Pt [——— [ Sommary Depeimumber Toeol b CH Windpd Moy Ourondng Tem IndDue g [ruin gy ot g ~ s e e D em wL enmem mwswes mawes M seeenr SoouNGs S5 L35 s Sewmem sowinse aomece o immir oo Corde Sumary ot Canie Wowe Mo Goked ToAme ourBele s omowomauise asar | ateich | mesa | Iheain el e",[],[],[],['9130103315103'],
2.jpg,Bank Statement,../data/raw/Bank Statement/2.jpg,,nan,[],[],[],[],
20.jpg,Bank Statement,../data/raw/Bank Statement/20.jpg,"TomplatoLAB.

One of the Global One money management products of services.

Savings Account Statement “ ' EQPITEC

Tax Invoice

Capitec Bank VAT Ragisiralion Norber
prt
Capttec Bank Linitod 3010912018
agitec Bank Limite Branch: 470010
1 Quantum Street Device: 9003 From Date; 08122018
Stollonbosch ToDate: 072019
7600 Print Date: 0710112019

Personal Detalls
hiss tumalony Woshays Aceount Numbsr 1262299940
1 STUART PLACE

HORTHCLIFF EXTt

Sorteaoee
e
Contngtn T oo Moy in ) Wonay oty manen )
[ oo e
SHEE S e ety e % g
et o s b v Toobin I
S e oo noo e
S e o (] i
Bl o5 e
O L ——— oo i
Py
s swosto o mmae oo Aty ose -
SHNE NS e o i
hee  lewne SR on 83
Shmie ki emny e o e &
it S R e i 00 p
RS AT e en oo ameaan stz o0
et ) N Voo I
Rt s e o o e
jabatied
omane  ownes  hcen e e .
e s o R SN e i
i o G e i S Nneg g i
e e SmeSmmT oss il
SUE NSNS A S S rerana e ] i
P
N - o2 i
ComNE b Siwmemete ] i
GEmaNe AN oumnsaes e Sesad APt san00n o
o R e o s -2
e Favie A ol o tes ot o i
e
[ N P o
ottt Rl koo ] oy
Ciimabs  vEets  ou g apman e o o bt
SR e e e o e
pittr)
OO - I o s
ot i 5% e
CHEANE  Gianis  ouvmmeasa e o 1 w00 i
e R i S e w0 20
it
oscunore canmiia G s Frepms s T o0 wser

Capt Ban i an auhorined basncial sarvoas (ESPAB589 and ogierd et promtar (NCRCP), Capt Bak ik R, o 10000006951
L Bavumant oo 3505 18 S 703 3535 1410013388 1 304 1 V8.0 - OUBIOIS esmmcers)

oxroy","TomplatoLAB. One of the Global One money management products of services. Savings Account Statement “ ' EQPITEC Tax Invoice Capitec Bank VAT Ragisiralion Norber prt Capttec Bank Linitod 3010912018 agitec Bank Limite Branch: 470010 1 Quantum Street Device: 9003 From Date; 08122018 Stollonbosch ToDate: 072019 7600 Print Date: 0710112019 Personal Detalls hiss tumalony Woshays Aceount Numbsr 1262299940 1 STUART PLACE HORTHCLIFF EXTt Sorteaoee e Contngtn T oo Moy in ) Wonay oty manen ) [ oo e SHEE S e ety e % g et o s b v Toobin I S e oo noo e S e o (] i Bl o5 e O L ——— oo i Py s swosto o mmae oo Aty ose - SHNE NS e o i hee lewne SR on 83 Shmie ki emny e o e & it S R e i 00 p RS AT e en oo ameaan stz o0 et ) N Voo I Rt s e o o e jabatied omane ownes hcen e e . e s o R SN e i i o G e i S Nneg g i e e SmeSmmT oss il SUE NSNS A S S rerana e ] i P N - o2 i ComNE b Siwmemete ] i GEmaNe AN oumnsaes e Sesad APt san00n o o R e o s -2 e Favie A ol o tes ot o i e [ N P o ottt Rl koo ] oy Ciimabs vEets ou g apman e o o bt SR e e e o e pittr) OO - I o s ot i 5% e CHEANE Gianis ouvmmeasa e o 1 w00 i e R i S e w0 20 it oscunore canmiia G s Frepms s T o0 wser Capt Ban i an auhorined basncial sarvoas (ESPAB589 and ogierd et promtar (NCRCP), Capt Bak ik R, o 10000006951 L Bavumant oo 3505 18 S 703 3535 1410013388 1 304 1 V8.0 - OUBIOIS esmmcers) oxroy",[],[],[],"['3010912018', '0710112019', '1262299940', '10000006951', '1410013388']",
21.jpg,Bank Statement,../data/raw/Bank Statement/21.jpg,"ETumn g ReouETED.

e

‘SUMMARY OF ACCOUNTS

i e T o £
a2 34 e

DETAIL OF TRANSACTIONS.

P e e

Tonis Seornrgoues susen

MY e W S REVER BPRTTVERS st s

R P S ol M G Moz s G bt
e

N 7ot St AL PN Y so3 s

s P S Sy 4701 et som wnes
B aE

e Py St AL CTe0 COW ML RS o

W INSTANT ¢'%
DOWNLOAD i",ETumn g ReouETED. e ‘SUMMARY OF ACCOUNTS i e T o £ a2 34 e DETAIL OF TRANSACTIONS. P e e Tonis Seornrgoues susen MY e W S REVER BPRTTVERS st s R P S ol M G Moz s G bt e N 7ot St AL PN Y so3 s s P S Sy 4701 et som wnes B aE e Py St AL CTe0 COW ML RS o W INSTANT ¢'% DOWNLOAD i,[],[],[],[],
22.jpg,Bank Statement,../data/raw/Bank Statement/22.jpg,"»

Mary Jane Smith
100 Pine Strest
Metro, AR 09371

Account Summary

Gpening Baiarce 523009
Windauas mser
Derosts w2
Glasing Balanoe an Apr 18, 2010 571087

Far Mar 15,2010t Apr 18, 2010
Acoount Number

sty

Braneh Transit Number

agares,

Gontaet rfcrmation

preeye
Contactus by prne o questars, on 1

statement. crange of persoral roimatan,
Gereranron e, 24 Teuts 3 2y, 7 daye 3 vk

TTY forthe hearing impaired:

You are eligible for a $100 bonus 19001230007
ek o Amesic:

Scanhs O code win yourSmarprore I R[] h’ r1zsaner
Tedoa o s A 3
[t S Yartrnn
Depost ons! Ok 160 ban Sieer
Ve oy e 15 1 3 OR G e v yaur S anPhsne. Metiepols, A4
Yaur Transacton Dot
e beats [r— oepons saree
e [— sasa00
M kel o fei
P B a0 S
e L — 00 e
i i ] o
i oy o i)
il it e my
it oo 00 TEy
b S s frosts
P Supamen A i
oy st e e
EiH S ne sy

Clocng inee st

Get your statements
delivered directly to
your email account

Are you
ready

to go
paperless?

Avoid the monthly
$2 paper statement
print fee!

‘Scan the OR Cade belawwith your
‘SmanPhane fa sign up naw!

ok s

You may naad o gt s OF Cods raacer
romyour SmarPiona App Sore","» Mary Jane Smith 100 Pine Strest Metro, AR 09371 Account Summary Gpening Baiarce 523009 Windauas mser Derosts w2 Glasing Balanoe an Apr 18, 2010 571087 Far Mar 15,2010t Apr 18, 2010 Acoount Number sty Braneh Transit Number agares, Gontaet rfcrmation preeye Contactus by prne o questars, on 1 statement. crange of persoral roimatan, Gereranron e, 24 Teuts 3 2y, 7 daye 3 vk TTY forthe hearing impaired: You are eligible for a $100 bonus 19001230007 ek o Amesic: Scanhs O code win yourSmarprore I R[] h’ r1zsaner Tedoa o s A 3 [t S Yartrnn Depost ons! Ok 160 ban Sieer Ve oy e 15 1 3 OR G e v yaur S anPhsne. Metiepols, A4 Yaur Transacton Dot e beats [r— oepons saree e [— sasa00 M kel o fei P B a0 S e L — 00 e i i ] o i oy o i) il it e my it oo 00 TEy b S s frosts P Supamen A i oy st e e EiH S ne sy Clocng inee st Get your statements delivered directly to your email account Are you ready to go paperless? Avoid the monthly $2 paper statement print fee! ‘Scan the OR Cade belawwith your ‘SmanPhane fa sign up naw! ok s You may naad o gt s OF Cods raacer romyour SmarPiona App Sore","['Apr 18, 2010', 'Apr 18, 2010']",[],[],['19001230007'],
23.jpg,Bank Statement,../data/raw/Bank Statement/23.jpg,"— «CXPHSBQC ©:ANKINGWITH  HSBC INVESTMENT BANK PLC.
R T S Summary for Account Batance 2000.

Trnmectinns
Dute Deseriptin P In Trunster Iubusee

Star tuluace 600,201,000

DSept Bl paviment fua 201055 50 LGSZ0SON L Baoking 300 A5 L0
Bef: Sude

9 %opt Payment from Wost Mige Pavt OnTine Ranking 20,3000
Rof: 15579050
!
Sept Withdraseal at Barclavs, Rothorhithe Cash Dohit &2.000.000 F11.8m,000
Tomed at 12,04 o1 19 Sept

Sopt. “Transfor from Sart Code 201055 On-line Banking: 102000000 509801000
Arentint. 2000000

Trumsfor fro Nart Codee 20:10-50 Onclin: Hankans 200,000.00 08601000
Avconnt 2010,000.00

Ruveivel trom Wondwal] NUS Trust  Thank G Crodit ity 121 e
Re: it

200 Withdeawal at Barelavs, Four Ouks an.0a0.00 )
Fowed ut 1536

9 Qot. Bill payment from Barclass, Faur Oaks 12,000,560 0011139
Rof 49855567 272002
19 Nov  Withdeawal at Nat west Hill R Cash Debit ~annnn 60, 116370

ot 8320300701

 balance ANZILLI

Corvempundenes Habe bank ple Sort Coda 20153 Statenent pages 220","— «CXPHSBQC ©:ANKINGWITH HSBC INVESTMENT BANK PLC. R T S Summary for Account Batance 2000. Trnmectinns Dute Deseriptin P In Trunster Iubusee Star tuluace 600,201,000 DSept Bl paviment fua 201055 50 LGSZ0SON L Baoking 300 A5 L0 Bef: Sude 9 %opt Payment from Wost Mige Pavt OnTine Ranking 20,3000 Rof: 15579050 ! Sept Withdraseal at Barclavs, Rothorhithe Cash Dohit &2.000.000 F11.8m,000 Tomed at 12,04 o1 19 Sept Sopt. “Transfor from Sart Code 201055 On-line Banking: 102000000 509801000 Arentint. 2000000 Trumsfor fro Nart Codee 20:10-50 Onclin: Hankans 200,000.00 08601000 Avconnt 2010,000.00 Ruveivel trom Wondwal] NUS Trust Thank G Crodit ity 121 e Re: it 200 Withdeawal at Barelavs, Four Ouks an.0a0.00 ) Fowed ut 1536 9 Qot. Bill payment from Barclass, Faur Oaks 12,000,560 0011139 Rof 49855567 272002 19 Nov Withdeawal at Nat west Hill R Cash Debit ~annnn 60, 116370 ot 8320300701 balance ANZILLI Corvempundenes Habe bank ple Sort Coda 20153 Statenent pages 220","['Ranking 20,3000']",[],[],"['102000000', '509801000', '8320300701']",
24.jpg,Bank Statement,../data/raw/Bank Statement/24.jpg,"Resource 5

BBB
Big Bank of Bucks Statement Date: 30"" June 2015
Account Information
Adama Amad For 1st June ~ 30th June 2015
102, 345 6th Street SW
Tall Trees, AB Account Number: 201301401
TOT 0TO

Branch Number: 001002
Opening Balance: $ 23450
Closing Balance: $1,990.72
Transactions
Date Description Withdrawals Deposits
1% June Cafeteria $ 975
39 June City Bus Campany $ 75.00
YhJune Mr. K's Groceries $ 3878
11"" June ATM Withdrawal (GGG Bank) $ 60.00
11"" June ATM Withdrawal Fee $ 150
15"" June Direct Deposit Payroll $1,432.05
15"" June  Monthly Account Fee $ 1299
16"" June  ATM Deposit $ 90.00
25"" June M. K's Groceries $ 124.86
30"" June  Direct Deposit Payroll $1.432.05
30"" June Personal Cheque Memo: Rent ~ $ 875.00

Financial ESL Literacy Toolkit
Banking globslaccuss bowvasloycolioge.ca | 9 Bow Valiey Colicge, 2016 264

$aLIVEWORKSHEETS","Resource 5 BBB Big Bank of Bucks Statement Date: 30"" June 2015 Account Information Adama Amad For 1st June ~ 30th June 2015 102, 345 6th Street SW Tall Trees, AB Account Number: 201301401 TOT 0TO Branch Number: 001002 Opening Balance: $ 23450 Closing Balance: $1,990.72 Transactions Date Description Withdrawals Deposits 1% June Cafeteria $ 975 39 June City Bus Campany $ 75.00 YhJune Mr. K's Groceries $ 3878 11"" June ATM Withdrawal (GGG Bank) $ 60.00 11"" June ATM Withdrawal Fee $ 150 15"" June Direct Deposit Payroll $1,432.05 15"" June Monthly Account Fee $ 1299 16"" June ATM Deposit $ 90.00 25"" June M. K's Groceries $ 124.86 30"" June Direct Deposit Payroll $1.432.05 30"" June Personal Cheque Memo: Rent ~ $ 875.00 Financial ESL Literacy Toolkit Banking globslaccuss bowvasloycolioge.ca | 9 Bow Valiey Colicge, 2016 264 $aLIVEWORKSHEETS",[],[],[],['201301401'],
25.jpg,Bank Statement,../data/raw/Bank Statement/25.jpg,"Wifestpac

Westpac Choice
Statement of recent transactions

JESSICA REDPATH Account/Card nurbsr
1/13 MURIEL ST 736-157 697119
GOSNELLS, WA, 6110

AU

Transactions
‘This statement cavers the last 60 days of transactions. (15-May-2017 to 27-1uk-2017)

Current balance: $850.38

Transactions

'WITHDRAWAL AT HANDYBAKK BALDIVIS OIS 11819044,

27 a7 2007117 s30000
19002017 ‘:Q::;R;‘A;::’;‘;leﬁ?“‘e 1231093 TFR Wesipac eSa. $200.00
18.Jul 2017 ‘;‘gr&ﬁﬁ;ﬁ&sﬂﬂ:\li 1231093 TFR Wesipac 682 30000

‘Copyght @ 2017 Wesipse Barking Corparatan
N8 007 457 141 8 A 6 Auiah 5 000 73714","Wifestpac Westpac Choice Statement of recent transactions JESSICA REDPATH Account/Card nurbsr 1/13 MURIEL ST 736-157 697119 GOSNELLS, WA, 6110 AU Transactions ‘This statement cavers the last 60 days of transactions. (15-May-2017 to 27-1uk-2017) Current balance: $850.38 Transactions 'WITHDRAWAL AT HANDYBAKK BALDIVIS OIS 11819044, 27 a7 2007117 s30000 19002017 ‘:Q::;R;‘A;::’;‘;leﬁ?“‘e 1231093 TFR Wesipac eSa. $200.00 18.Jul 2017 ‘;‘gr&ﬁﬁ;ﬁ&sﬂﬂ:\li 1231093 TFR Wesipac 682 30000 ‘Copyght @ 2017 Wesipse Barking Corparatan N8 007 457 141 8 A 6 Auiah 5 000 73714",[],[],[],[],
26.jpg,Bank Statement,../data/raw/Bank Statement/26.jpg,"SESHA PHANID

/‘AXIS BANK

DNO 71325 HOLMASPETA PRODDATUR

PRODDATUR Customer No £36357825
ANDHRA PRADESH Scheme SALARY POWER PREMIUM
s16361 Currency INR

Statement of Account No :910010041701828 for the period (Fromn : 01-67-2011 To : 31-07-2041)

Tean Date | Chy o, Particlars Debit Credit Balance R
i

|OPENING BALANCE 99.00
[910010041701828:1nt PEO1-DH-2011 10 H0-06-

losor-2011 2011 1200 niw| 327
[CASH.ATM/ANDHRA BANK-

Jos-07.2011 |3 HYDERABAD-WSOT1 1 10040 vl 37

loz.0r-2001 [BY CaSH 10000) 2440100 289
[LCONN/11592805/91 101003206508 407071 fcure

loz-07-2011 ent 00000 2100|227

Jos.07-2011 INEFT -AXISI 118900459 BAS] REDDY 500000 2n0| 327

Jos.07.2011 INEFT . AXISI 11290013631, BAS REDDY 250040 2091.00] 327
[CASHATSBY

072010 [KADUGODUBANGALORE/I00711 1000.0) noi0| 7
[CASH-ATYMAITRIVANAM COMMLLEX

120720010 [AYDERABADA?1L 200000 9911.00| 327
[CASH.ATMIGRIENTAL BANK OF
|CIHYBERABAD/071T 40000 91100) 327
[CASH-ATMACICT
[BANK/HY DERABAD/120711 150040 4100) 327

13072011 BY CAsH 270000 7100|193

Loron INEFT -AXISI1 1195013478 SATY 3 SESHU S0 21100 327

15072011 INEET RXISI) 1 9501 4478- SATYA SESHU So0000) 211000 238
[CASH-ATASBY

18.072011 |GOWLIGUDAHYD/HYDERABADA 0711 0000 661100 327
[CASH-ATM-AXIVKURNOOL

18072011 [BRANCHKCRNOOL/I 80711 100000] se11.00| 327
[PUR/TRINETHR A SUPER

18072011 [MHYDERABAD/S0711/19:35 76200 2819.00) 327
[NEET -AXISI 120000701 2-Y MCRALD

19072001 [MOHAN RAJ 10000 so00] 327
[CASH.ATWSEH SEH-

19072011 [YEMMIGANU/YEMMIGANCRIISOT! 1 50000 319.00] 327
[CASH.ATMISE] ANATHAPLR

20.7.2011 [RAVANATHAPURZOT 11 30000 4000 37
[TRANSACTION TOTAL a21620] _a211200
|cLOSING BALANCE. 29.0)

Unless the consituens noufies the bask immedtaely of an discrepancy found by hinvher in i sttement of Accoun, i wil be taken that
bedshe s o the account corect

“The closing balance 3 xhomwndisplyed mclisdes o only the rodit atance and o avrdras L. ba ahs unds which an: under cleating, It
excluses the amount marked s ien.  any. Hence the closing batance displayed may not be the efiective available hance. For ny further
claniications. please contact the Brinch

e ke o et o, a3 gl Ans Bnk does et ak o 12 pur wisclosnerldaeof your (Come)pusontlogi d and
debi card number thrangh emiils OR phone cal FUrther.we would e to feierate (hat AXis Bank shall ot ¢ Jsbl fof ey loses arsing
from you sharingidssclasing of yourlogin d, password and debi card mmber 1o anyone. Please co-operat by forvaxding all such
Stspiiousspam emails f eceived by You, [0 customer.service @axishank com

.","SESHA PHANID /‘AXIS BANK DNO 71325 HOLMASPETA PRODDATUR PRODDATUR Customer No £36357825 ANDHRA PRADESH Scheme SALARY POWER PREMIUM s16361 Currency INR Statement of Account No :910010041701828 for the period (Fromn : 01-67-2011 To : 31-07-2041) Tean Date | Chy o, Particlars Debit Credit Balance R i |OPENING BALANCE 99.00 [910010041701828:1nt PEO1-DH-2011 10 H0-06- losor-2011 2011 1200 niw| 327 [CASH.ATM/ANDHRA BANK- Jos-07.2011 |3 HYDERABAD-WSOT1 1 10040 vl 37 loz.0r-2001 [BY CaSH 10000) 2440100 289 [LCONN/11592805/91 101003206508 407071 fcure loz-07-2011 ent 00000 2100|227 Jos.07-2011 INEFT -AXISI 118900459 BAS] REDDY 500000 2n0| 327 Jos.07.2011 INEFT . AXISI 11290013631, BAS REDDY 250040 2091.00] 327 [CASHATSBY 072010 [KADUGODUBANGALORE/I00711 1000.0) noi0| 7 [CASH-ATYMAITRIVANAM COMMLLEX 120720010 [AYDERABADA?1L 200000 9911.00| 327 [CASH.ATMIGRIENTAL BANK OF |CIHYBERABAD/071T 40000 91100) 327 [CASH-ATMACICT [BANK/HY DERABAD/120711 150040 4100) 327 13072011 BY CAsH 270000 7100|193 Loron INEFT -AXISI1 1195013478 SATY 3 SESHU S0 21100 327 15072011 INEET RXISI) 1 9501 4478- SATYA SESHU So0000) 211000 238 [CASH-ATASBY 18.072011 |GOWLIGUDAHYD/HYDERABADA 0711 0000 661100 327 [CASH-ATM-AXIVKURNOOL 18072011 [BRANCHKCRNOOL/I 80711 100000] se11.00| 327 [PUR/TRINETHR A SUPER 18072011 [MHYDERABAD/S0711/19:35 76200 2819.00) 327 [NEET -AXISI 120000701 2-Y MCRALD 19072001 [MOHAN RAJ 10000 so00] 327 [CASH.ATWSEH SEH- 19072011 [YEMMIGANU/YEMMIGANCRIISOT! 1 50000 319.00] 327 [CASH.ATMISE] ANATHAPLR 20.7.2011 [RAVANATHAPURZOT 11 30000 4000 37 [TRANSACTION TOTAL a21620] _a211200 |cLOSING BALANCE. 29.0) Unless the consituens noufies the bask immedtaely of an discrepancy found by hinvher in i sttement of Accoun, i wil be taken that bedshe s o the account corect “The closing balance 3 xhomwndisplyed mclisdes o only the rodit atance and o avrdras L. ba ahs unds which an: under cleating, It excluses the amount marked s ien. any. Hence the closing batance displayed may not be the efiective available hance. For ny further claniications. please contact the Brinch e ke o et o, a3 gl Ans Bnk does et ak o 12 pur wisclosnerldaeof your (Come)pusontlogi d and debi card number thrangh emiils OR phone cal FUrther.we would e to feierate (hat AXis Bank shall ot ¢ Jsbl fof ey loses arsing from you sharingidssclasing of yourlogin d, password and debi card mmber 1o anyone. Please co-operat by forvaxding all such Stspiiousspam emails f eceived by You, [0 customer.service @axishank com .","['01-67-2011', '31-07-2041']",[],[],"['910010041701828', '910010041701828', '101003206508', '118900459', '11290013631', '120720010', '1195013478', '120000701']",
27.jpg,Bank Statement,../data/raw/Bank Statement/27.jpg,"/‘ AXIS BANK

DUMKA Cusiomer No 892143917
JHARKHAND-INDIA Schene :SAVINGS BANK - SALARY A/C
s Cutrency INR

Statement of Axis Account No :¥19010061B61154 for the period (From : 0612021 To : 1305-2022)

Tran Date | Cbq o, Particulars Debit Credit Balance
|OPENING BALANCE 0]
(31001006 861 154:ln PAEO1-07-2021 to 30-09-

Jos-10.2001 2021 1.00) 10| 201
INEFTINZ792101 19768093 K

Jos. 102021 [MANPO/KARUR VYS. 75200 s153.00| 248
[UPUP2A/1 25081 1081 17Bank AevolStae

Joz-10-2021 [BawPayment, tow) 5300|241
[LUPVE2A/I 28 0302 Bank AccolStne

Jos. 10-2001 [Bun/Pagment 2000.00) 4152.00) 241
[UPLPIA/I 281 T7296985/Bank AccalStaie

Jos-se-2021 [BanPayment Loo000) s753.00] 241
[ECOM PUR/Drcam! 1 MUMBATS102171- 70 sr46.00] 241
[FCOM PUR/Dovam 11 Bungolorer01021119:34 1) 31as.00] 241
[UPLE2A/1 283546 3074750NU KUMAICIC]

10-10200 [Bun/Papmint s 7000|241
[UPUP2A/1 2831674 BTAR AU KIAA o

10-102021 [Bautain 160) 100|201
[PUP2ATIZE3ESHS3HTBank Accorliman

10103001 [BanPament 2000 1am.00] 241
[ATM.CASH.

111020 [AXISDPCN? 1 13031988601 1102IALWAR 000 00| 241
[LPLP2M/1 2853357645 VDrcumt (/Y esBank YA

12-10200 [qyment 0w 39100] 41
[UPUF2M1 2803850 S9RELIANCE

1302021 CibarkTG2ERO 1190 7200|241
[UPYP2A/1 287445 26603Bark AccalStae

L-1020m [Banayment S0 2200|241
[LPLP2A/ 2870154501 ulomm DIStale

15102001 [Ban/Paymient 500 2700 201
[UPVE2M/I 28876654 357/SPORTA TEKolak

1530200 [MatvPoyment 80 awoo|
[UPYP2M/120 70026528/ SPORTA TE/Kotdk

15102001 IMabyPaymem 2100) 00| 241
[UPLP2M1 29251 7036 Dreaam Y esBank P

19.30301 syment 900) 192,00 241

24-16:2001 [GST & 135 on Charge % 4i] 163.56] 241

21102021 [Consalutated Charges for Alc 163, o] 231
INEFT/NS062101 188 0E5A K

Joz-11-2021 [MANPO/KARUR VYS' 1836.00) 1163600 248
[ATM.CASH.
[ AXISDPCN2 1130736611031 LIALWAR 00000) 8636.00] 241
[UPYE2A/1 30832239564R A KUMAnion

Jos-11.2071 [BawPagment so00) ssso00| 241
[UPUP2A/1 0 T6S306TAR AT KUMA o

los.11:2001 [Ban/Pasment 100 s585.00] 241
[UPVE2A/1 308533971 DUR I KUMA aion

los-11-2001 [Ban/Payment 9w 8536.00] 241
[DPUF2A/1 30816536042 Bank AccalStae

los-11.2001 [BanUjwel 0000 as36.00] 241
[LPVY231 30852967289 Dreaoml 1Y esBank VP

los-11.2001 Japment 200) 4512.00] 241","/‘ AXIS BANK DUMKA Cusiomer No 892143917 JHARKHAND-INDIA Schene :SAVINGS BANK - SALARY A/C s Cutrency INR Statement of Axis Account No :¥19010061B61154 for the period (From : 0612021 To : 1305-2022) Tran Date | Cbq o, Particulars Debit Credit Balance |OPENING BALANCE 0] (31001006 861 154:ln PAEO1-07-2021 to 30-09- Jos-10.2001 2021 1.00) 10| 201 INEFTINZ792101 19768093 K Jos. 102021 [MANPO/KARUR VYS. 75200 s153.00| 248 [UPUP2A/1 25081 1081 17Bank AevolStae Joz-10-2021 [BawPayment, tow) 5300|241 [LUPVE2A/I 28 0302 Bank AccolStne Jos. 10-2001 [Bun/Pagment 2000.00) 4152.00) 241 [UPLPIA/I 281 T7296985/Bank AccalStaie Jos-se-2021 [BanPayment Loo000) s753.00] 241 [ECOM PUR/Drcam! 1 MUMBATS102171- 70 sr46.00] 241 [FCOM PUR/Dovam 11 Bungolorer01021119:34 1) 31as.00] 241 [UPLE2A/1 283546 3074750NU KUMAICIC] 10-10200 [Bun/Papmint s 7000|241 [UPUP2A/1 2831674 BTAR AU KIAA o 10-102021 [Bautain 160) 100|201 [PUP2ATIZE3ESHS3HTBank Accorliman 10103001 [BanPament 2000 1am.00] 241 [ATM.CASH. 111020 [AXISDPCN? 1 13031988601 1102IALWAR 000 00| 241 [LPLP2M/1 2853357645 VDrcumt (/Y esBank YA 12-10200 [qyment 0w 39100] 41 [UPUF2M1 2803850 S9RELIANCE 1302021 CibarkTG2ERO 1190 7200|241 [UPYP2A/1 287445 26603Bark AccalStae L-1020m [Banayment S0 2200|241 [LPLP2A/ 2870154501 ulomm DIStale 15102001 [Ban/Paymient 500 2700 201 [UPVE2M/I 28876654 357/SPORTA TEKolak 1530200 [MatvPoyment 80 awoo| [UPYP2M/120 70026528/ SPORTA TE/Kotdk 15102001 IMabyPaymem 2100) 00| 241 [UPLP2M1 29251 7036 Dreaam Y esBank P 19.30301 syment 900) 192,00 241 24-16:2001 [GST & 135 on Charge % 4i] 163.56] 241 21102021 [Consalutated Charges for Alc 163, o] 231 INEFT/NS062101 188 0E5A K Joz-11-2021 [MANPO/KARUR VYS' 1836.00) 1163600 248 [ATM.CASH. [ AXISDPCN2 1130736611031 LIALWAR 00000) 8636.00] 241 [UPYE2A/1 30832239564R A KUMAnion Jos-11.2071 [BawPagment so00) ssso00| 241 [UPUP2A/1 0 T6S306TAR AT KUMA o los.11:2001 [Ban/Pasment 100 s585.00] 241 [UPVE2A/1 308533971 DUR I KUMA aion los-11-2001 [Ban/Payment 9w 8536.00] 241 [DPUF2A/1 30816536042 Bank AccalStae los-11.2001 [BanUjwel 0000 as36.00] 241 [LPVY231 30852967289 Dreaoml 1Y esBank VP los-11.2001 Japment 200) 4512.00] 241",[],[],[],"['892143917', '13031988601', '2853357645', '2870154501', '1130736611031', '308533971', '30816536042', '30852967289']",
